Time_ms	Alt_m	Alt_ft	Lat	Lon	GndSpd_ms	Heading_deg	Bearing_deg	Phase	MotorPos	PID_P	PID_I	LoiterStep
1018693	-0.77	-2.5	42.7038491	-77.1917584	0.018	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1018743	-0.68	-2.2	42.7038491	-77.1917584	0.018	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1018793	-0.68	-2.2	42.7038491	-77.1917584	0.043	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1018843	-0.76	-2.5	42.7038491	-77.1917584	0.043	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1018893	-0.63	-2.1	42.7038491	-77.1917583	0.011	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1018943	-0.65	-2.1	42.7038491	-77.1917583	0.011	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1018993	-0.62	-2.0	42.7038491	-77.1917584	0.006	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1019043	-0.61	-2.0	42.7038491	-77.1917584	0.006	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1019093	-0.61	-2.0	42.7038492	-77.1917584	0.040	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1019143	-0.55	-1.8	42.7038492	-77.1917584	0.040	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1019193	-0.65	-2.1	42.7038492	-77.1917584	0.040	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1019243	-0.74	-2.4	42.7038492	-77.1917584	0.020	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1019293	-0.81	-2.7	42.7038492	-77.1917584	0.009	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1019343	-0.66	-2.2	42.7038492	-77.1917584	0.009	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1019393	-0.66	-2.2	42.7038492	-77.1917584	0.036	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1019443	-0.74	-2.4	42.7038492	-77.1917584	0.036	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1019493	-0.67	-2.2	42.7038492	-77.1917584	0.037	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1019543	-0.65	-2.1	42.7038492	-77.1917584	0.037	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1019593	-0.61	-2.0	42.7038492	-77.1917584	0.023	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1019643	-0.73	-2.4	42.7038492	-77.1917584	0.023	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1019693	-0.57	-1.9	42.7038492	-77.1917584	0.018	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1019743	-0.61	-2.0	42.7038492	-77.1917584	0.018	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1019793	-0.82	-2.7	42.7038493	-77.1917585	0.025	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1019843	-0.70	-2.3	42.7038493	-77.1917585	0.025	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1019893	-0.57	-1.9	42.7038493	-77.1917585	0.046	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1019943	-0.68	-2.2	42.7038493	-77.1917585	0.046	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1019993	-0.63	-2.1	42.7038493	-77.1917585	0.012	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1020043	-0.63	-2.1	42.7038493	-77.1917585	0.012	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1020093	-0.55	-1.8	42.7038494	-77.1917585	0.044	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1020143	-0.58	-1.9	42.7038494	-77.1917585	0.044	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1020193	-0.59	-1.9	42.7038494	-77.1917585	0.044	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1020243	-0.58	-1.9	42.7038494	-77.1917585	0.018	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1020293	-0.54	-1.8	42.7038494	-77.1917585	0.024	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1020343	-0.46	-1.5	42.7038494	-77.1917585	0.024	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1020393	-0.53	-1.7	42.7038494	-77.1917585	0.026	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1020443	-0.60	-2.0	42.7038494	-77.1917585	0.026	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1020494	-0.68	-2.2	42.7038494	-77.1917585	0.040	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1020544	-0.49	-1.6	42.7038494	-77.1917585	0.040	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1020594	-0.57	-1.9	42.7038494	-77.1917585	0.047	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1020644	-0.64	-2.1	42.7038494	-77.1917585	0.047	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1020694	-0.67	-2.2	42.7038494	-77.1917585	0.021	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1020744	-0.70	-2.3	42.7038494	-77.1917585	0.021	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1020794	-0.63	-2.1	42.7038494	-77.1917585	0.020	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1020844	-0.71	-2.3	42.7038494	-77.1917585	0.020	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1020894	-0.67	-2.2	42.7038494	-77.1917585	0.010	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1020944	-0.64	-2.1	42.7038494	-77.1917585	0.010	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1020994	-0.63	-2.1	42.7038495	-77.1917585	0.018	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1021044	-0.62	-2.0	42.7038495	-77.1917585	0.018	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1021095	-0.59	-1.9	42.7038494	-77.1917585	0.022	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1021145	-0.66	-2.2	42.7038494	-77.1917585	0.022	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1021195	-0.64	-2.1	42.7038494	-77.1917585	0.022	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1021245	-0.60	-2.0	42.7038495	-77.1917585	0.013	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1021295	-0.61	-2.0	42.7038495	-77.1917585	0.013	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1021345	-0.71	-2.3	42.7038494	-77.1917585	0.029	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1021395	-0.62	-2.0	42.7038494	-77.1917585	0.029	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1021445	-0.59	-1.9	42.7038495	-77.1917585	0.019	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1021495	-0.58	-1.9	42.7038495	-77.1917585	0.019	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1021545	-0.54	-1.8	42.7038495	-77.1917585	0.006	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1021595	-0.62	-2.0	42.7038495	-77.1917585	0.006	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1021645	-0.61	-2.0	42.7038495	-77.1917585	0.009	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1021695	-0.67	-2.2	42.7038495	-77.1917585	0.009	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1021745	-0.72	-2.4	42.7038495	-77.1917585	0.040	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1021795	-0.71	-2.3	42.7038495	-77.1917585	0.040	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1021845	-0.67	-2.2	42.7038494	-77.1917584	0.062	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1021895	-0.67	-2.2	42.7038494	-77.1917584	0.062	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1021945	-0.68	-2.2	42.7038494	-77.1917584	0.021	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1021995	-0.67	-2.2	42.7038494	-77.1917584	0.021	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1022045	-0.66	-2.2	42.7038494	-77.1917584	0.030	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1022095	-0.65	-2.1	42.7038494	-77.1917584	0.030	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1022145	-0.70	-2.3	42.7038495	-77.1917584	0.013	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1022195	-0.65	-2.1	42.7038495	-77.1917584	0.013	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1022245	-0.58	-1.9	42.7038495	-77.1917584	0.013	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1022295	-0.59	-1.9	42.7038495	-77.1917584	0.002	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1022345	-0.60	-2.0	42.7038495	-77.1917584	0.003	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1022395	-0.65	-2.1	42.7038495	-77.1917584	0.003	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1022445	-0.58	-1.9	42.7038495	-77.1917584	0.042	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1022495	-0.65	-2.1	42.7038495	-77.1917584	0.042	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1022545	-0.74	-2.4	42.7038495	-77.1917585	0.041	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1022595	-0.75	-2.4	42.7038495	-77.1917585	0.041	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1022645	-0.69	-2.3	42.7038495	-77.1917585	0.042	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1022695	-0.63	-2.1	42.7038495	-77.1917585	0.042	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1022745	-0.69	-2.3	42.7038495	-77.1917584	0.071	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1022796	-0.63	-2.1	42.7038495	-77.1917584	0.071	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1022846	-0.60	-2.0	42.7038495	-77.1917585	0.027	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1022896	-0.67	-2.2	42.7038495	-77.1917585	0.027	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1022946	-0.68	-2.2	42.7038495	-77.1917585	0.044	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1022996	-0.65	-2.1	42.7038495	-77.1917585	0.044	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1023046	-0.63	-2.1	42.7038495	-77.1917585	0.013	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1023096	-0.52	-1.7	42.7038495	-77.1917585	0.013	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1023146	-0.59	-1.9	42.7038494	-77.1917585	0.040	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1023196	-0.50	-1.6	42.7038494	-77.1917585	0.040	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1023246	-0.53	-1.8	42.7038494	-77.1917585	0.040	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1023296	-0.60	-2.0	42.7038494	-77.1917585	0.040	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1023346	-0.57	-1.9	42.7038495	-77.1917585	0.012	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1023396	-0.65	-2.1	42.7038495	-77.1917585	0.012	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1023446	-0.67	-2.2	42.7038495	-77.1917585	0.035	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1023496	-0.65	-2.1	42.7038495	-77.1917585	0.035	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1023546	-0.59	-1.9	42.7038495	-77.1917585	0.028	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1023596	-0.55	-1.8	42.7038495	-77.1917585	0.028	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1023646	-0.63	-2.1	42.7038495	-77.1917586	0.039	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1023696	-0.68	-2.2	42.7038495	-77.1917586	0.039	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1023746	-0.60	-2.0	42.7038495	-77.1917586	0.014	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1023796	-0.60	-2.0	42.7038495	-77.1917586	0.014	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1023846	-0.57	-1.9	42.7038495	-77.1917585	0.046	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1023896	-0.57	-1.9	42.7038495	-77.1917585	0.046	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1023946	-0.63	-2.1	42.7038495	-77.1917586	0.022	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1023996	-0.55	-1.8	42.7038495	-77.1917586	0.022	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1024046	-0.59	-1.9	42.7038495	-77.1917585	0.035	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1024097	-0.62	-2.0	42.7038495	-77.1917585	0.035	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1024147	-0.66	-2.2	42.7038494	-77.1917585	0.023	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1024197	-0.59	-1.9	42.7038494	-77.1917585	0.023	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1024247	-0.67	-2.2	42.7038494	-77.1917585	0.023	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1024297	-0.63	-2.1	42.7038495	-77.1917585	0.046	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1024347	-0.57	-1.9	42.7038495	-77.1917585	0.046	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1024397	-0.60	-2.0	42.7038495	-77.1917585	0.045	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1024447	-0.67	-2.2	42.7038495	-77.1917585	0.045	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1024497	-0.66	-2.2	42.7038495	-77.1917585	0.019	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1024547	-0.68	-2.2	42.7038495	-77.1917585	0.019	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1024597	-0.61	-2.0	42.7038494	-77.1917585	0.035	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1024647	-0.64	-2.1	42.7038494	-77.1917585	0.035	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1024698	-0.59	-1.9	42.7038495	-77.1917584	0.054	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1024748	-0.60	-2.0	42.7038495	-77.1917584	0.054	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1024798	-0.56	-1.8	42.7038495	-77.1917584	0.036	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1024848	-0.57	-1.9	42.7038495	-77.1917584	0.036	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1024898	-0.54	-1.8	42.7038495	-77.1917585	0.030	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1024948	-0.48	-1.6	42.7038495	-77.1917585	0.030	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1024998	-0.46	-1.5	42.7038495	-77.1917585	0.022	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1025048	-0.67	-2.2	42.7038495	-77.1917585	0.022	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1025098	-0.66	-2.2	42.7038494	-77.1917585	0.042	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1025148	-0.61	-2.0	42.7038494	-77.1917585	0.042	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1025198	-0.60	-2.0	42.7038494	-77.1917585	0.026	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1025248	-0.57	-1.9	42.7038494	-77.1917585	0.026	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1025298	-0.61	-2.0	42.7038494	-77.1917585	0.046	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1025348	-0.59	-1.9	42.7038494	-77.1917585	0.046	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1025398	-0.64	-2.1	42.7038494	-77.1917585	0.054	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1025448	-0.74	-2.4	42.7038494	-77.1917585	0.054	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1025498	-0.65	-2.1	42.7038494	-77.1917585	0.064	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1025548	-0.74	-2.4	42.7038494	-77.1917585	0.064	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1025598	-0.77	-2.5	42.7038494	-77.1917585	0.060	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1025648	-0.76	-2.5	42.7038494	-77.1917585	0.060	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1025698	-0.68	-2.2	42.7038494	-77.1917585	0.039	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1025748	-0.73	-2.4	42.7038494	-77.1917585	0.039	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1025798	-0.79	-2.6	42.7038494	-77.1917585	0.034	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1025848	-0.77	-2.5	42.7038494	-77.1917585	0.034	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1025898	-0.76	-2.5	42.7038494	-77.1917585	0.003	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1025948	-0.78	-2.6	42.7038494	-77.1917585	0.003	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1025998	-0.71	-2.3	42.7038494	-77.1917586	0.053	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1026048	-0.74	-2.4	42.7038494	-77.1917586	0.053	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1026098	-0.70	-2.3	42.7038494	-77.1917586	0.068	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1026148	-0.71	-2.3	42.7038494	-77.1917586	0.068	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1026198	-0.74	-2.4	42.7038494	-77.1917586	0.031	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1026248	-0.79	-2.6	42.7038494	-77.1917586	0.031	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1026298	-0.76	-2.5	42.7038494	-77.1917586	0.005	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1026348	-0.73	-2.4	42.7038494	-77.1917586	0.005	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1026398	-0.70	-2.3	42.7038494	-77.1917586	0.018	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1026448	-0.65	-2.1	42.7038494	-77.1917586	0.018	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1026498	-0.67	-2.2	42.7038494	-77.1917587	0.024	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1026548	-0.68	-2.2	42.7038494	-77.1917587	0.024	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1026598	-0.66	-2.2	42.7038494	-77.1917586	0.048	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1026648	-0.65	-2.1	42.7038494	-77.1917586	0.048	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1026698	-0.64	-2.1	42.7038494	-77.1917586	0.055	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1026748	-0.62	-2.0	42.7038494	-77.1917586	0.055	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1026798	-0.75	-2.5	42.7038494	-77.1917586	0.024	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1026848	-0.72	-2.4	42.7038494	-77.1917586	0.024	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1026898	-0.71	-2.3	42.7038494	-77.1917585	0.009	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1026948	-0.79	-2.6	42.7038494	-77.1917585	0.009	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1026998	-0.82	-2.7	42.7038494	-77.1917585	0.003	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1027048	-0.79	-2.6	42.7038494	-77.1917585	0.003	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1027098	-0.84	-2.7	42.7038494	-77.1917585	0.044	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1027148	-0.83	-2.7	42.7038494	-77.1917585	0.044	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1027198	-0.78	-2.6	42.7038494	-77.1917585	0.013	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1027248	-0.81	-2.7	42.7038494	-77.1917585	0.013	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1027298	-0.86	-2.8	42.7038494	-77.1917585	0.040	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1027348	-0.88	-2.9	42.7038494	-77.1917585	0.040	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1027398	-0.74	-2.4	42.7038494	-77.1917585	0.022	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1027448	-0.64	-2.1	42.7038494	-77.1917585	0.022	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1027498	-0.74	-2.4	42.7038494	-77.1917585	0.012	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1027548	-0.78	-2.6	42.7038494	-77.1917585	0.012	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1027598	-0.67	-2.2	42.7038494	-77.1917585	0.048	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1027648	-0.69	-2.3	42.7038494	-77.1917585	0.048	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1027698	-0.68	-2.2	42.7038494	-77.1917585	0.035	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1027748	-0.77	-2.5	42.7038495	-77.1917585	0.047	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1027798	-0.74	-2.4	42.7038495	-77.1917585	0.047	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1027848	-0.67	-2.2	42.7038495	-77.1917585	0.033	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1027898	-0.56	-1.8	42.7038495	-77.1917585	0.033	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1027948	-0.61	-2.0	42.7038495	-77.1917586	0.061	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1027998	-0.69	-2.3	42.7038495	-77.1917586	0.061	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1028048	-0.75	-2.5	42.7038494	-77.1917585	0.052	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1028098	-0.65	-2.1	42.7038494	-77.1917585	0.052	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1028148	-0.67	-2.2	42.7038494	-77.1917585	0.055	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1028198	-0.71	-2.3	42.7038494	-77.1917585	0.055	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1028248	-0.60	-2.0	42.7038494	-77.1917585	0.055	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1028298	-0.65	-2.1	42.7038494	-77.1917585	0.024	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1028348	-0.69	-2.3	42.7038494	-77.1917585	0.024	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1028399	-0.64	-2.1	42.7038494	-77.1917584	0.058	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1028449	-0.67	-2.2	42.7038494	-77.1917584	0.058	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1028499	-0.65	-2.1	42.7038495	-77.1917585	0.030	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1028549	-0.69	-2.3	42.7038495	-77.1917585	0.030	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1028599	-0.76	-2.5	42.7038495	-77.1917585	0.032	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1028649	-0.61	-2.0	42.7038495	-77.1917585	0.026	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1028699	-0.70	-2.3	42.7038495	-77.1917585	0.050	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1028749	-0.64	-2.1	42.7038495	-77.1917585	0.032	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1028799	-0.62	-2.0	42.7038495	-77.1917585	0.032	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1028849	-0.63	-2.1	42.7038494	-77.1917585	0.041	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1028899	-0.65	-2.1	42.7038494	-77.1917585	0.041	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1028949	-0.58	-1.9	42.7038495	-77.1917585	0.012	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1028999	-0.64	-2.1	42.7038495	-77.1917585	0.025	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1029049	-0.66	-2.2	42.7038495	-77.1917585	0.018	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1029099	-0.73	-2.4	42.7038495	-77.1917585	0.023	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1029149	-0.76	-2.5	42.7038495	-77.1917585	0.024	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1029199	-0.70	-2.3	42.7038494	-77.1917585	0.039	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1029249	-0.79	-2.6	42.7038494	-77.1917585	0.039	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1029299	-0.77	-2.5	42.7038494	-77.1917586	0.030	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1029349	-0.69	-2.3	42.7038494	-77.1917586	0.030	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1029399	-0.64	-2.1	42.7038495	-77.1917586	0.034	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1029449	-0.65	-2.1	42.7038495	-77.1917586	0.034	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1029499	-0.59	-1.9	42.7038495	-77.1917585	0.011	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1029549	-0.62	-2.0	42.7038495	-77.1917585	0.011	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1029599	-0.61	-2.0	42.7038495	-77.1917586	0.065	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1029649	-0.62	-2.0	42.7038495	-77.1917586	0.021	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1029699	-0.62	-2.0	42.7038495	-77.1917585	0.023	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1029749	-0.52	-1.7	42.7038495	-77.1917586	0.035	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1029799	-0.47	-1.6	42.7038495	-77.1917586	0.018	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1029849	-0.48	-1.6	42.7038495	-77.1917586	0.011	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1029899	-0.64	-2.1	42.7038495	-77.1917586	0.011	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1029949	-0.68	-2.2	42.7038495	-77.1917586	0.012	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1029999	-0.64	-2.1	42.7038495	-77.1917586	0.012	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1030049	-0.57	-1.9	42.7038495	-77.1917586	0.021	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1030099	-0.54	-1.8	42.7038495	-77.1917586	0.021	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1030149	-0.51	-1.7	42.7038495	-77.1917586	0.042	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1030199	-0.60	-2.0	42.7038495	-77.1917585	0.021	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
1030249	-0.67	-2.2	42.7038495	-77.1917585	0.021	4.5	143.3	HELD	0.5000	0.00000	0.00000	-
